match_id,SetNo,GameNo,game_start,game_end,server_name
2011-frenchopen-1125,2,2,5,10,Lukasz Kubot
2011-frenchopen-1125,2,3,11,16,Nicolas Almagro
2011-frenchopen-1125,2,4,17,22,Lukasz Kubot
2011-frenchopen-1125,2,5,23,26,Nicolas Almagro
2011-frenchopen-1125,2,6,27,31,Lukasz Kubot
2011-frenchopen-1125,2,7,32,39,Nicolas Almagro
2011-frenchopen-1125,2,8,40,45,Lukasz Kubot
2011-frenchopen-1125,3,1,1,6,Nicolas Almagro
2011-frenchopen-1125,3,2,7,14,Lukasz Kubot
2011-frenchopen-1125,3,3,15,20,Nicolas Almagro
2011-frenchopen-1125,3,4,21,28,Lukasz Kubot
2011-frenchopen-1125,3,5,29,32,Nicolas Almagro
2011-frenchopen-1125,3,6,33,37,Lukasz Kubot
2011-frenchopen-1125,3,7,38,45,Nicolas Almagro
2011-frenchopen-1125,3,8,46,50,Lukasz Kubot
2011-frenchopen-1125,3,9,51,54,Nicolas Almagro
2011-frenchopen-1125,3,10,55,60,Lukasz Kubot
2011-frenchopen-1125,3,11,61,65,Nicolas Almagro
2011-frenchopen-1125,3,12,66,71,Lukasz Kubot
2011-frenchopen-1125,3,13,72,81,Nicolas Almagro
2011-frenchopen-1125,4,1,1,6,Lukasz Kubot
2011-frenchopen-1125,4,2,7,11,Nicolas Almagro
2011-frenchopen-1125,4,3,12,17,Lukasz Kubot
2011-frenchopen-1125,4,4,18,21,Nicolas Almagro
2011-frenchopen-1125,4,5,22,26,Lukasz Kubot
2011-frenchopen-1125,4,6,27,31,Nicolas Almagro
2011-frenchopen-1125,4,7,32,39,Lukasz Kubot
2011-frenchopen-1125,4,8,40,44,Nicolas Almagro
2011-frenchopen-1125,4,9,45,48,Lukasz Kubot
2011-frenchopen-1125,4,10,49,56,Nicolas Almagro
2011-frenchopen-1125,4,11,57,62,Lukasz Kubot
2011-frenchopen-1125,4,12,63,70,Nicolas Almagro
2011-frenchopen-1125,4,13,71,82,Lukasz Kubot
2011-frenchopen-1125,5,1,1,5,Nicolas Almagro
2011-frenchopen-1125,5,2,6,9,Lukasz Kubot
2011-frenchopen-1125,5,3,10,14,Nicolas Almagro
2011-frenchopen-1125,5,4,15,18,Lukasz Kubot
2011-frenchopen-1125,5,5,19,26,Nicolas Almagro
2011-frenchopen-1125,5,6,27,36,Lukasz Kubot
2011-frenchopen-1125,5,7,37,44,Nicolas Almagro
2011-frenchopen-1125,5,8,45,50,Lukasz Kubot
2011-frenchopen-1125,5,9,51,55,Nicolas Almagro
2011-frenchopen-1125,5,10,56,61,Lukasz Kubot
2011-frenchopen-1129,1,1,1,8,Nicolas Mahut
2011-frenchopen-1129,1,2,9,12,Kevin Anderson
2011-frenchopen-1129,1,3,13,17,Nicolas Mahut
2011-frenchopen-1129,1,4,18,27,Kevin Anderson
2011-frenchopen-1129,1,5,28,32,Nicolas Mahut
2011-frenchopen-1129,1,6,33,36,Kevin Anderson
2011-frenchopen-1129,1,7,37,46,Nicolas Mahut
2011-frenchopen-1129,1,8,47,50,Kevin Anderson
2011-frenchopen-1129,1,9,51,56,Nicolas Mahut
2011-frenchopen-1129,1,10,57,60,Kevin Anderson
2011-frenchopen-1129,2,1,1,4,Nicolas Mahut
2011-frenchopen-1129,2,2,5,9,Kevin Anderson
2011-frenchopen-1129,2,3,10,21,Nicolas Mahut
2011-frenchopen-1129,2,4,22,26,Kevin Anderson
2011-frenchopen-1129,2,5,27,38,Nicolas Mahut
2011-frenchopen-1129,2,6,39,46,Kevin Anderson
2011-frenchopen-1129,2,7,47,50,Nicolas Mahut
2011-frenchopen-1129,2,8,51,54,Kevin Anderson
2011-frenchopen-1129,2,9,55,59,Nicolas Mahut
2011-frenchopen-1129,2,10,60,64,Kevin Anderson
2011-frenchopen-1129,3,1,1,10,Nicolas Mahut
2011-frenchopen-1129,3,2,11,15,Kevin Anderson
2011-frenchopen-1129,3,3,16,33,Nicolas Mahut
2011-frenchopen-1129,3,4,34,39,Kevin Anderson
2011-frenchopen-1129,3,5,40,45,Nicolas Mahut
2011-frenchopen-1129,3,6,46,51,Kevin Anderson
2011-frenchopen-1129,3,7,52,57,Nicolas Mahut
2011-frenchopen-1129,3,8,58,63,Kevin Anderson
2011-frenchopen-1129,3,9,64,67,Nicolas Mahut
2011-frenchopen-1129,3,10,68,72,Kevin Anderson
2011-frenchopen-1129,3,11,73,80,Nicolas Mahut
2011-frenchopen-1129,3,12,81,85,Kevin Anderson
2011-frenchopen-1129,3,13,86,99,Nicolas Mahut
2011-frenchopen-1129,4,1,1,5,Kevin Anderson
2011-frenchopen-1129,4,2,6,13,Nicolas Mahut
2011-frenchopen-1129,4,3,14,18,Kevin Anderson
2011-frenchopen-1129,4,4,19,23,Nicolas Mahut
2011-frenchopen-1129,4,5,24,29,Kevin Anderson
2011-frenchopen-1129,4,6,30,35,Nicolas Mahut
2011-frenchopen-1129,4,7,36,45,Kevin Anderson
2011-frenchopen-1129,4,8,46,50,Nicolas Mahut
2011-frenchopen-1129,4,9,51,54,Kevin Anderson
2011-frenchopen-1131,1,1,1,5,Lukas Rosol
2011-frenchopen-1131,1,2,6,9,Edouard Roger-Vasselin
2011-frenchopen-1131,1,3,10,17,Lukas Rosol
2011-frenchopen-1131,1,4,18,22,Edouard Roger-Vasselin
2011-frenchopen-1131,1,5,23,28,Lukas Rosol
2011-frenchopen-1131,1,6,29,34,Edouard Roger-Vasselin
2011-frenchopen-1131,1,7,35,40,Lukas Rosol
2011-frenchopen-1131,1,8,41,45,Edouard Roger-Vasselin
2011-frenchopen-1131,1,9,46,51,Lukas Rosol
2011-frenchopen-1131,2,1,1,5,Edouard Roger-Vasselin
2011-frenchopen-1131,2,2,6,11,Lukas Rosol
2011-frenchopen-1131,2,3,12,15,Edouard Roger-Vasselin
2011-frenchopen-1131,2,4,16,23,Lukas Rosol
2011-frenchopen-1131,2,5,24,29,Edouard Roger-Vasselin
2011-frenchopen-1131,2,6,30,37,Lukas Rosol
2011-frenchopen-1131,2,7,38,45,Edouard Roger-Vasselin
2011-frenchopen-1131,2,8,46,53,Lukas Rosol
2011-frenchopen-1131,3,1,1,4,Edouard Roger-Vasselin
2011-frenchopen-1131,3,2,5,10,Lukas Rosol
2011-frenchopen-1131,3,3,11,15,Edouard Roger-Vasselin
2011-frenchopen-1131,3,4,16,21,Lukas Rosol
2011-frenchopen-1131,3,5,22,27,Edouard Roger-Vasselin
2011-frenchopen-1131,3,6,28,37,Lukas Rosol
2011-frenchopen-1131,3,7,38,51,Edouard Roger-Vasselin
2011-frenchopen-1131,3,8,52,56,Lukas Rosol
2011-frenchopen-1131,3,9,57,62,Edouard Roger-Vasselin
2011-frenchopen-1131,3,10,63,72,Lukas Rosol
2011-frenchopen-1131,4,1,1,6,Edouard Roger-Vasselin
2011-frenchopen-1131,4,2,7,12,Lukas Rosol
2011-frenchopen-1131,4,3,13,17,Edouard Roger-Vasselin
2011-frenchopen-1131,4,4,18,21,Lukas Rosol
2011-frenchopen-1131,4,5,22,26,Edouard Roger-Vasselin
2011-frenchopen-1131,4,6,27,34,Lukas Rosol
2011-frenchopen-1131,4,7,35,40,Edouard Roger-Vasselin
2011-frenchopen-1131,4,8,41,44,Lukas Rosol
2011-frenchopen-1131,4,9,45,49,Edouard Roger-Vasselin
2011-frenchopen-1131,5,1,1,8,Lukas Rosol
2011-frenchopen-1131,5,2,9,14,Edouard Roger-Vasselin
2011-frenchopen-1131,5,3,15,20,Lukas Rosol
2011-frenchopen-1131,5,4,21,25,Edouard Roger-Vasselin
2011-frenchopen-1131,5,5,26,31,Lukas Rosol
2011-frenchopen-1131,5,6,32,37,Edouard Roger-Vasselin
2011-frenchopen-1131,5,7,38,59,Lukas Rosol
2011-frenchopen-1131,5,8,60,64,Edouard Roger-Vasselin
2011-frenchopen-1131,5,9,65,69,Lukas Rosol
2011-frenchopen-1131,5,10,70,77,Edouard Roger-Vasselin
2011-frenchopen-1131,5,11,78,81,Lukas Rosol
2011-frenchopen-1131,5,12,82,85,Edouard Roger-Vasselin
2011-frenchopen-1132,1,1,1,5,Jurgen Melzer
2011-frenchopen-1132,1,2,6,9,Andreas Beck
2011-frenchopen-1132,1,3,10,14,Jurgen Melzer
2011-frenchopen-1132,1,4,15,22,Andreas Beck
2011-frenchopen-1132,1,5,23,30,Jurgen Melzer
2011-frenchopen-1132,1,6,31,36,Andreas Beck
2011-frenchopen-1132,1,7,37,42,Jurgen Melzer
2011-frenchopen-1132,1,8,43,50,Andreas Beck
2011-frenchopen-1132,1,9,51,58,Jurgen Melzer
2011-frenchopen-1132,2,1,1,4,Andreas Beck
2011-frenchopen-1132,2,2,5,10,Jurgen Melzer
2011-frenchopen-1132,2,3,11,18,Andreas Beck
2011-frenchopen-1132,2,4,19,23,Jurgen Melzer
2011-frenchopen-1132,2,5,24,29,Andreas Beck
2011-frenchopen-1132,2,6,30,34,Jurgen Melzer
2011-frenchopen-1132,2,7,35,40,Andreas Beck
2011-frenchopen-1132,2,8,41,45,Jurgen Melzer
2011-frenchopen-1132,2,9,46,55,Andreas Beck
2011-frenchopen-1132,2,10,56,65,Jurgen Melzer
2011-frenchopen-1132,3,1,1,5,Andreas Beck
2011-frenchopen-1132,3,2,6,10,Jurgen Melzer
2011-frenchopen-1132,3,3,11,16,Andreas Beck
2011-frenchopen-1132,3,4,17,21,Jurgen Melzer
2011-frenchopen-1132,3,5,22,27,Andreas Beck
2011-frenchopen-1132,3,6,28,33,Jurgen Melzer
2011-frenchopen-1132,3,7,34,41,Andreas Beck
2011-frenchopen-1132,3,8,42,46,Jurgen Melzer
2011-frenchopen-1133,1,1,1,4,David Ferrer
2011-frenchopen-1133,1,2,5,12,Jarkko Nieminen
2011-frenchopen-1133,1,3,13,17,David Ferrer
2011-frenchopen-1133,1,4,18,27,Jarkko Nieminen
2011-frenchopen-1133,1,5,28,32,David Ferrer
2011-frenchopen-1133,1,6,33,37,Jarkko Nieminen
2011-frenchopen-1133,1,7,38,43,David Ferrer
2011-frenchopen-1133,1,8,44,47,Jarkko Nieminen
2011-frenchopen-1133,1,9,48,51,David Ferrer
2011-frenchopen-1133,2,1,1,5,Jarkko Nieminen
2011-frenchopen-1133,2,2,6,9,David Ferrer
2011-frenchopen-1133,2,3,10,13,Jarkko Nieminen
2011-frenchopen-1133,2,4,14,18,David Ferrer
2011-frenchopen-1133,2,5,19,26,Jarkko Nieminen
2011-frenchopen-1133,2,6,27,32,David Ferrer
2011-frenchopen-1133,2,7,33,38,Jarkko Nieminen
2011-frenchopen-1133,2,8,39,42,David Ferrer
2011-frenchopen-1133,2,9,43,50,Jarkko Nieminen
2011-frenchopen-1133,3,1,1,5,David Ferrer
2011-frenchopen-1133,3,2,6,10,Jarkko Nieminen
2011-frenchopen-1133,3,3,11,14,David Ferrer
2011-frenchopen-1133,3,4,15,18,Jarkko Nieminen
2011-frenchopen-1133,3,5,19,23,David Ferrer
2011-frenchopen-1133,3,6,24,28,Jarkko Nieminen
2011-frenchopen-1133,3,7,29,32,David Ferrer
2011-frenchopen-1134,1,1,1,4,Julien Benneteau
2011-frenchopen-1134,1,2,5,10,Rui Machado
2011-frenchopen-1134,1,3,11,15,Julien Benneteau
2011-frenchopen-1134,1,4,16,23,Rui Machado
2011-frenchopen-1134,1,5,24,28,Julien Benneteau
2011-frenchopen-1134,1,6,29,34,Rui Machado
2011-frenchopen-1134,1,7,35,39,Julien Benneteau
2011-frenchopen-1134,1,8,40,44,Rui Machado
2011-frenchopen-1134,1,9,45,54,Julien Benneteau
2011-frenchopen-1134,1,10,55,60,Rui Machado
2011-frenchopen-1134,2,1,1,4,Julien Benneteau
2011-frenchopen-1134,2,2,5,12,Rui Machado
2011-frenchopen-1134,2,3,13,18,Julien Benneteau
2011-frenchopen-1134,2,4,19,26,Rui Machado
2011-frenchopen-1134,2,5,27,32,Julien Benneteau
2011-frenchopen-1134,2,6,33,42,Rui Machado
2011-frenchopen-1134,2,7,43,47,Julien Benneteau
2011-frenchopen-1134,3,1,1,5,Rui Machado
2011-frenchopen-1134,3,2,6,15,Julien Benneteau
2011-frenchopen-1134,3,3,16,20,Rui Machado
2011-frenchopen-1134,3,4,21,32,Julien Benneteau
2011-frenchopen-1134,3,5,33,38,Rui Machado
2011-frenchopen-1134,3,6,39,44,Julien Benneteau
2011-frenchopen-1134,3,7,45,50,Rui Machado
2011-frenchopen-1134,3,8,51,56,Julien Benneteau
2011-frenchopen-1134,4,1,1,8,Rui Machado
2011-frenchopen-1134,4,2,9,13,Julien Benneteau
2011-frenchopen-1134,4,3,14,23,Rui Machado
2011-frenchopen-1134,4,4,24,29,Julien Benneteau
2011-frenchopen-1134,4,5,30,35,Rui Machado
2011-frenchopen-1134,4,6,36,41,Julien Benneteau
2011-frenchopen-1135,1,1,1,4,Kei Nishikori
2011-frenchopen-1135,1,2,5,12,Yen-Hsun Lu
2011-frenchopen-1135,1,3,13,24,Kei Nishikori
2011-frenchopen-1135,1,4,25,34,Yen-Hsun Lu
2011-frenchopen-1135,1,5,35,38,Kei Nishikori
2011-frenchopen-1135,1,6,39,48,Yen-Hsun Lu
2011-frenchopen-1135,1,7,49,56,Kei Nishikori
2011-frenchopen-1135,2,1,1,8,Yen-Hsun Lu
2011-frenchopen-1135,2,2,9,13,Kei Nishikori
2011-frenchopen-1135,2,3,14,23,Yen-Hsun Lu
2011-frenchopen-1135,2,4,24,28,Kei Nishikori
2011-frenchopen-1135,2,5,29,42,Yen-Hsun Lu
2011-frenchopen-1135,2,6,43,46,Kei Nishikori
2011-frenchopen-1135,2,7,47,56,Yen-Hsun Lu
2011-frenchopen-1135,2,8,57,68,Kei Nishikori
2011-frenchopen-1135,2,9,69,80,Yen-Hsun Lu
2011-frenchopen-1135,3,1,1,10,Kei Nishikori
2011-frenchopen-1135,3,2,11,18,Yen-Hsun Lu
2011-frenchopen-1135,3,3,19,26,Kei Nishikori
2011-frenchopen-1135,3,4,27,31,Yen-Hsun Lu
2011-frenchopen-1135,3,5,32,47,Kei Nishikori
2011-frenchopen-1135,3,6,48,55,Yen-Hsun Lu
2011-frenchopen-1135,3,7,56,67,Kei Nishikori
2011-frenchopen-1135,3,8,68,73,Yen-Hsun Lu
2011-frenchopen-1135,3,9,74,79,Kei Nishikori
2011-frenchopen-1135,3,10,80,85,Yen-Hsun Lu
2011-frenchopen-1136,1,1,1,5,David Guez
2011-frenchopen-1136,1,2,6,10,Sergiy Stakhovsky
2011-frenchopen-1136,1,3,11,14,David Guez
2011-frenchopen-1136,1,4,15,24,Sergiy Stakhovsky
2011-frenchopen-1136,1,5,25,29,David Guez
2011-frenchopen-1136,1,6,30,33,Sergiy Stakhovsky
2011-frenchopen-1136,1,7,34,39,David Guez
2011-frenchopen-1136,1,8,40,44,Sergiy Stakhovsky
2011-frenchopen-1136,1,9,45,49,David Guez
2011-frenchopen-1136,1,10,50,53,Sergiy Stakhovsky
2011-frenchopen-1136,1,11,54,58,David Guez
2011-frenchopen-1136,1,12,59,66,Sergiy Stakhovsky
2011-frenchopen-1136,1,13,67,82,David Guez
2011-frenchopen-1136,2,1,1,8,Sergiy Stakhovsky
2011-frenchopen-1136,2,2,9,12,David Guez
2011-frenchopen-1136,2,3,13,16,Sergiy Stakhovsky
2011-frenchopen-1136,2,4,17,21,David Guez
2011-frenchopen-1136,2,5,22,26,Sergiy Stakhovsky
2011-frenchopen-1136,2,6,27,32,David Guez
2011-frenchopen-1136,2,7,33,37,Sergiy Stakhovsky
2011-frenchopen-1136,2,8,38,42,David Guez
2011-frenchopen-1136,2,9,43,50,Sergiy Stakhovsky
2011-frenchopen-1136,3,1,1,8,David Guez
2011-frenchopen-1136,3,2,9,12,Sergiy Stakhovsky
2011-frenchopen-1136,3,3,13,18,David Guez
2011-frenchopen-1136,3,4,19,26,Sergiy Stakhovsky
2011-frenchopen-1136,3,5,27,34,David Guez
2011-frenchopen-1136,3,6,35,40,Sergiy Stakhovsky
2011-frenchopen-1136,3,7,41,45,David Guez
2011-frenchopen-1136,3,8,46,51,Sergiy Stakhovsky
2011-frenchopen-1136,3,9,52,56,David Guez
2011-frenchopen-1136,4,1,1,6,Sergiy Stakhovsky
2011-frenchopen-1136,4,2,7,12,David Guez
2011-frenchopen-1136,4,3,13,17,Sergiy Stakhovsky
2011-frenchopen-1136,4,4,18,31,David Guez
2011-frenchopen-1136,4,5,32,37,Sergiy Stakhovsky
2011-frenchopen-1136,4,6,38,45,David Guez
2011-frenchopen-1136,4,7,46,50,Sergiy Stakhovsky
2011-frenchopen-1136,4,8,51,54,David Guez
2011-frenchopen-1136,4,9,55,59,Sergiy Stakhovsky
2011-frenchopen-1137,1,1,1,8,Michael Llodra
2011-frenchopen-1137,1,2,9,12,Steve Darcis
2011-frenchopen-1137,1,3,13,20,Michael Llodra
2011-frenchopen-1137,1,4,21,26,Steve Darcis
2011-frenchopen-1137,1,5,27,38,Michael Llodra
2011-frenchopen-1137,1,6,39,44,Steve Darcis
2011-frenchopen-1137,1,7,45,48,Michael Llodra
2011-frenchopen-1137,1,8,49,53,Steve Darcis
2011-frenchopen-1137,1,9,54,59,Michael Llodra
2011-frenchopen-1137,1,10,60,69,Steve Darcis
2011-frenchopen-1137,1,11,70,75,Michael Llodra
2011-frenchopen-1137,1,12,76,81,Steve Darcis
2011-frenchopen-1137,1,13,82,93,Michael Llodra
2011-frenchopen-1137,2,1,1,5,Steve Darcis
2011-frenchopen-1137,2,2,6,10,Michael Llodra
2011-frenchopen-1137,2,3,11,15,Steve Darcis
2011-frenchopen-1137,2,4,16,19,Michael Llodra
2011-frenchopen-1137,2,5,20,27,Steve Darcis
2011-frenchopen-1137,2,6,28,33,Michael Llodra
2011-frenchopen-1137,2,7,34,38,Steve Darcis
2011-frenchopen-1137,2,8,39,43,Michael Llodra
2011-frenchopen-1137,2,9,44,51,Steve Darcis
2011-frenchopen-1137,3,1,1,5,Michael Llodra
2011-frenchopen-1137,3,2,6,11,Steve Darcis
2011-frenchopen-1137,3,3,12,17,Michael Llodra
2011-frenchopen-1137,3,4,18,22,Steve Darcis
2011-frenchopen-1137,3,5,23,28,Michael Llodra
2011-frenchopen-1137,3,6,29,32,Steve Darcis
2011-frenchopen-1137,3,7,33,36,Michael Llodra
2011-frenchopen-1137,3,8,37,42,Steve Darcis
2011-frenchopen-1137,3,9,43,48,Michael Llodra
2011-frenchopen-1137,4,1,1,5,Steve Darcis
2011-frenchopen-1137,4,2,6,9,Michael Llodra
2011-frenchopen-1137,4,3,10,13,Steve Darcis
2011-frenchopen-1137,4,4,14,17,Michael Llodra
2011-frenchopen-1137,4,5,18,23,Steve Darcis
2011-frenchopen-1137,4,6,24,27,Michael Llodra
2011-frenchopen-1137,4,7,28,32,Steve Darcis
2011-frenchopen-1137,4,8,33,40,Michael Llodra
2011-frenchopen-1137,4,9,41,44,Steve Darcis
2011-frenchopen-1139,1,1,1,6,Guillaume Rufin
2011-frenchopen-1139,1,2,7,14,Adrian Mannarino
2011-frenchopen-1139,1,3,15,19,Guillaume Rufin
2011-frenchopen-1139,1,4,20,25,Adrian Mannarino
2011-frenchopen-1139,1,5,26,29,Guillaume Rufin
2011-frenchopen-1139,1,6,30,34,Adrian Mannarino
2011-frenchopen-1139,1,7,35,44,Guillaume Rufin
2011-frenchopen-1139,1,8,45,50,Adrian Mannarino
2011-frenchopen-1139,2,1,1,6,Guillaume Rufin
2011-frenchopen-1139,2,2,7,10,Adrian Mannarino
2011-frenchopen-1139,2,3,11,15,Guillaume Rufin
2011-frenchopen-1139,2,4,16,20,Adrian Mannarino
2011-frenchopen-1139,2,5,21,24,Guillaume Rufin
2011-frenchopen-1139,2,6,25,34,Adrian Mannarino
2011-frenchopen-1139,2,7,35,38,Guillaume Rufin
2011-frenchopen-1139,2,8,39,42,Adrian Mannarino
2011-frenchopen-1139,2,9,43,46,Guillaume Rufin
2011-frenchopen-1139,3,1,1,4,Adrian Mannarino
2011-frenchopen-1139,3,2,5,10,Guillaume Rufin
2011-frenchopen-1139,3,3,11,16,Adrian Mannarino
2011-frenchopen-1139,3,4,17,20,Guillaume Rufin
2011-frenchopen-1139,3,5,21,28,Adrian Mannarino
2011-frenchopen-1139,3,6,29,32,Guillaume Rufin
2011-frenchopen-1139,3,7,33,38,Adrian Mannarino
2011-frenchopen-1139,3,8,39,43,Guillaume Rufin
2011-frenchopen-1140,1,1,1,5,Gael Monfils
2011-frenchopen-1140,1,2,6,10,Bjorn Phau
2011-frenchopen-1140,1,3,11,16,Gael Monfils
2011-frenchopen-1140,1,4,17,21,Bjorn Phau
2011-frenchopen-1140,1,5,22,25,Gael Monfils
2011-frenchopen-1140,1,6,26,33,Bjorn Phau
2011-frenchopen-1140,1,7,34,37,Gael Monfils
2011-frenchopen-1140,1,8,38,49,Bjorn Phau
2011-frenchopen-1140,1,9,50,55,Gael Monfils
2011-frenchopen-1140,1,10,56,61,Bjorn Phau
2011-frenchopen-1140,2,1,1,6,Gael Monfils
2011-frenchopen-1140,2,2,7,12,Bjorn Phau
2011-frenchopen-1140,2,3,13,18,Gael Monfils
2011-frenchopen-1140,2,4,19,22,Bjorn Phau
2011-frenchopen-1140,2,5,23,27,Gael Monfils
2011-frenchopen-1140,2,6,28,32,Bjorn Phau
2011-frenchopen-1140,2,7,33,36,Gael Monfils
2011-frenchopen-1140,2,8,37,41,Bjorn Phau
2011-frenchopen-1140,2,9,42,47,Gael Monfils
2011-frenchopen-1140,3,1,1,5,Bjorn Phau
2011-frenchopen-1140,3,2,6,10,Gael Monfils
2011-frenchopen-1140,3,3,11,16,Bjorn Phau
2011-frenchopen-1140,3,4,17,20,Gael Monfils
2011-frenchopen-1140,3,5,21,28,Bjorn Phau
2011-frenchopen-1140,3,6,29,33,Gael Monfils
2011-frenchopen-1140,3,7,34,39,Bjorn Phau
2011-frenchopen-1140,3,8,40,44,Gael Monfils
2011-frenchopen-1140,3,9,45,52,Bjorn Phau
2011-frenchopen-1140,3,10,53,58,Gael Monfils
2011-frenchopen-1140,3,11,59,64,Bjorn Phau
2011-frenchopen-1140,3,12,65,68,Gael Monfils
2011-frenchopen-1140,4,1,1,5,Bjorn Phau
2011-frenchopen-1140,4,2,6,11,Gael Monfils
2011-frenchopen-1140,4,3,12,17,Bjorn Phau
2011-frenchopen-1140,4,4,18,21,Gael Monfils
2011-frenchopen-1140,4,5,22,27,Bjorn Phau
2011-frenchopen-1140,4,6,28,32,Gael Monfils
2011-frenchopen-1141,1,1,1,6,Stanislas Wawrinka
2011-frenchopen-1141,1,2,7,10,Augustin Gensse
2011-frenchopen-1141,1,3,11,16,Stanislas Wawrinka
2011-frenchopen-1141,1,4,17,22,Augustin Gensse
2011-frenchopen-1141,1,5,23,26,Stanislas Wawrinka
2011-frenchopen-1141,1,6,27,30,Augustin Gensse
2011-frenchopen-1141,1,7,31,38,Stanislas Wawrinka
2011-frenchopen-1141,1,8,39,43,Augustin Gensse
2011-frenchopen-1141,1,9,44,51,Stanislas Wawrinka
2011-frenchopen-1141,1,10,52,59,Augustin Gensse
2011-frenchopen-1141,2,1,1,4,Stanislas Wawrinka
2011-frenchopen-1141,2,2,5,9,Augustin Gensse
2011-frenchopen-1141,2,3,10,13,Stanislas Wawrinka
2011-frenchopen-1141,2,4,14,21,Augustin Gensse
2011-frenchopen-1141,2,5,22,27,Stanislas Wawrinka
2011-frenchopen-1141,2,6,28,37,Augustin Gensse
2011-frenchopen-1141,2,7,38,41,Stanislas Wawrinka
2011-frenchopen-1141,2,8,42,47,Augustin Gensse
2011-frenchopen-1141,2,9,48,53,Stanislas Wawrinka
2011-frenchopen-1141,3,1,1,6,Augustin Gensse
2011-frenchopen-1141,3,2,7,18,Stanislas Wawrinka
2011-frenchopen-1141,3,3,19,24,Augustin Gensse
2011-frenchopen-1141,3,4,25,32,Stanislas Wawrinka
2011-frenchopen-1141,3,5,33,38,Augustin Gensse
2011-frenchopen-1141,3,6,39,46,Stanislas Wawrinka
2011-frenchopen-1141,3,7,47,51,Augustin Gensse
2011-frenchopen-1141,3,8,52,56,Stanislas Wawrinka
2011-frenchopen-1141,3,9,57,62,Augustin Gensse
2011-frenchopen-1141,3,10,63,67,Stanislas Wawrinka
2011-frenchopen-1141,4,1,1,4,Augustin Gensse
2011-frenchopen-1141,4,2,5,12,Stanislas Wawrinka
2011-frenchopen-1141,4,3,13,20,Augustin Gensse
2011-frenchopen-1141,4,4,21,24,Stanislas Wawrinka
2011-frenchopen-1141,4,5,25,29,Augustin Gensse
2011-frenchopen-1141,4,6,30,39,Stanislas Wawrinka
2011-frenchopen-1141,4,7,40,45,Augustin Gensse
2011-frenchopen-1141,4,8,46,49,Stanislas Wawrinka
2011-frenchopen-1143,1,1,1,4,Florent Serra
2011-frenchopen-1143,1,2,5,10,Igor Andreev
2011-frenchopen-1143,1,3,11,16,Florent Serra
2011-frenchopen-1143,1,4,17,20,Igor Andreev
2011-frenchopen-1143,1,5,21,25,Florent Serra
2011-frenchopen-1143,1,6,26,30,Igor Andreev
2011-frenchopen-1143,1,7,31,46,Florent Serra
2011-frenchopen-1143,1,8,47,52,Igor Andreev
2011-frenchopen-1143,1,9,53,57,Florent Serra
2011-frenchopen-1143,1,10,58,62,Igor Andreev
2011-frenchopen-1143,2,1,1,8,Florent Serra
2011-frenchopen-1143,2,2,9,12,Igor Andreev
2011-frenchopen-1143,2,3,13,18,Florent Serra
2011-frenchopen-1143,2,4,19,23,Igor Andreev
2011-frenchopen-1143,2,5,24,27,Florent Serra
2011-frenchopen-1143,2,6,28,31,Igor Andreev
2011-frenchopen-1143,2,7,32,39,Florent Serra
2011-frenchopen-1143,3,1,1,5,Igor Andreev
2011-frenchopen-1143,3,2,6,11,Florent Serra
2011-frenchopen-1143,3,3,12,16,Igor Andreev
2011-frenchopen-1143,3,4,17,21,Florent Serra
2011-frenchopen-1143,3,5,22,25,Igor Andreev
2011-frenchopen-1143,3,6,26,30,Florent Serra
2011-frenchopen-1143,3,7,31,34,Igor Andreev
2011-frenchopen-1143,3,8,35,48,Florent Serra
2011-frenchopen-1143,3,9,49,54,Igor Andreev
2011-frenchopen-1144,1,1,1,8,Jo-Wilfried Tsonga
2011-frenchopen-1144,1,2,9,13,Jan Hajek
2011-frenchopen-1144,1,3,14,21,Jo-Wilfried Tsonga
2011-frenchopen-1144,1,4,22,27,Jan Hajek
2011-frenchopen-1144,1,5,28,32,Jo-Wilfried Tsonga
2011-frenchopen-1144,1,6,33,40,Jan Hajek
2011-frenchopen-1144,1,7,41,46,Jo-Wilfried Tsonga
2011-frenchopen-1144,1,8,47,54,Jan Hajek
2011-frenchopen-1144,1,9,55,66,Jo-Wilfried Tsonga
2011-frenchopen-1144,2,1,1,5,Jan Hajek
2011-frenchopen-1144,2,2,6,9,Jo-Wilfried Tsonga
2011-frenchopen-1144,2,3,10,13,Jan Hajek
2011-frenchopen-1144,2,4,14,19,Jo-Wilfried Tsonga
2011-frenchopen-1144,2,5,20,25,Jan Hajek
2011-frenchopen-1144,2,6,26,29,Jo-Wilfried Tsonga
2011-frenchopen-1144,2,7,30,34,Jan Hajek
2011-frenchopen-1144,2,8,35,40,Jo-Wilfried Tsonga
2011-frenchopen-1144,3,1,1,6,Jan Hajek
2011-frenchopen-1144,3,2,7,11,Jo-Wilfried Tsonga
2011-frenchopen-1144,3,3,12,15,Jan Hajek
2011-frenchopen-1144,3,4,16,21,Jo-Wilfried Tsonga
2011-frenchopen-1144,3,5,22,31,Jan Hajek
2011-frenchopen-1144,3,6,32,37,Jo-Wilfried Tsonga
2011-frenchopen-1144,3,7,38,42,Jan Hajek
2011-frenchopen-1144,3,8,43,48,Jo-Wilfried Tsonga
2011-frenchopen-1147,1,1,1,6,Vincent Millot
